,item_id,item_id
8415044970057649447,16.0,
8416368628688692849,21.0,
8417222427703772301,6.0,1.0
8418641299885514097,2.0,
8419867801122587059,9.0,
8420657912575496258,5.0,1.0
8421221980846832657,66.0,4.0
8421306569697768930,1.0,
8421446885036867313,45.0,2.0
8422868355325536432,127.0,4.0
8425208421503331700,5.0,1.0
8425673191057767617,3.0,
8425888965260585618,14.0,1.0
8426652644673813905,22.0,1.0
8426669921354348957,2.0,
8427278548804910998,2.0,
8428171081482214883,1.0,
8428713688827935758,27.0,
8429093645829072681,8.0,1.0
8429474134861918595,617.0,22.0
8429587207500019369,19.0,
8430371567269668701,1.0,
8432416327837364333,1.0,
8434280613499599350,2.0,
8435577397594232868,1.0,
8444272600151389427,1.0,
8444673532778939653,441.0,17.0
8445324708895825188,695.0,38.0
8447641134043467966,18.0,5.0
8449118418014518851,1.0,
8449349588646598964,56.0,1.0
8450584821030162352,34.0,1.0
8450871917859091420,113.0,
8450956369322829296,1.0,
8451675312398756844,2.0,
8453728259180498446,20.0,
8455234134218451769,1.0,
8455553062512088969,18.0,
8456800054043313401,5.0,
8457430866449885252,1.0,
8457568881399640795,112.0,1.0
8458078726149772346,188.0,3.0
8458500946692280251,1.0,
8458689349427089344,2.0,
8460002947650796175,1.0,
8461826578959451489,9.0,
8462119421409179610,66.0,3.0
8462499629244262649,670.0,44.0
8462692937292612879,1.0,
8463514730737066645,259.0,2.0
8464165630564025123,1.0,
8464947828317998369,3.0,
8464987385143123815,1.0,
8465144859641692466,3.0,
8466502292963031761,47.0,2.0
8467218507009542606,2.0,
8468733062424533717,5.0,
8469152820615259885,82.0,3.0
8470669922240416318,3.0,
8471397578216985271,27.0,2.0
8471680948284483317,176.0,3.0
8472471052069237927,294.0,15.0
8472945341715260527,6.0,
8473279428320163796,1.0,
8474762028874230193,222.0,10.0
8476596641338857752,2.0,
8477109963336015693,5.0,
8477185842578908724,21.0,2.0
8477855003796788804,5.0,
8479806362545605999,41.0,4.0
8480756839290326159,,1.0
8481072983138257084,132.0,5.0
8481770100756946187,4.0,
8481928034649427343,11.0,
8482827472664953017,,2.0
8482854656690931078,1.0,
8486010030368291858,1.0,
8486229067425123208,27.0,2.0
8486796127641468974,23.0,1.0
8487500068005174377,66.0,2.0
8488070803714684439,4.0,
8488397274006626770,29.0,
8488984984032153410,7.0,
8489575638087114875,14.0,1.0
8489838290590782714,4.0,
8490038956459505399,,3.0
8490354669146943897,107.0,3.0
8491809715591809454,7.0,
8492345748862711893,1.0,
8492619355636406933,1.0,
8493058537997227174,5.0,
8494413297426256592,5.0,
8494951353253389242,11.0,
8497132008978560966,1083.0,23.0
8497211548775284046,28.0,2.0
8497296186445216200,15.0,2.0
8497570786509352783,50.0,
8498683469867249850,2.0,
8501129645150273898,1.0,
8501466994489108317,7.0,2.0
8502104815080407452,117.0,2.0
8502472336564754276,96.0,7.0
8504078119065919734,9.0,1.0
8504576518396968740,1.0,
8504742556548583789,3.0,
8505890653557410673,2.0,
8506622049275612721,67.0,3.0
8507130476228722731,1.0,
8507577505569880840,31.0,2.0
8508792685852894865,81.0,1.0
8509297093637788706,3.0,
8509420463421605612,55.0,2.0
8509968736152751823,3.0,
8510462548007088815,1.0,
8510857382026357887,2.0,
8510993990516569361,33.0,1.0
8512236846420081238,259.0,15.0
8512480167701769661,1.0,
8513146425876141885,1.0,
8513541205992999001,139.0,2.0
8513610405081188889,8.0,1.0
8515026578214089774,2.0,
8516933249693407146,9.0,
8517071151093851974,17.0,1.0
8517688376865001708,1.0,
8518443682895601879,12.0,1.0
8520021732892615498,1.0,
8520212599842807934,4.0,1.0
8521255466576839135,1.0,
8521335822279965606,1.0,
8523961283070280938,2.0,
8524308489014446475,4.0,
8524359018658977494,1.0,
8525591893359299069,852.0,29.0
8526457912260624162,14.0,1.0
8529673110795072850,116.0,8.0
8529930553701489620,1.0,
8531358431880007369,7.0,
8531593321337044195,2.0,
8532482469451434963,5.0,
8534746563317921465,35.0,
8535372946790177403,2.0,
8536318965729580528,1.0,
8536425795633662283,45.0,
8538475292307737053,140.0,8.0
8539248392740126935,2.0,3.0
8541332677923381617,61.0,3.0
8541423934006751031,18.0,1.0
8541450525773434524,1.0,
8541959256410600414,281.0,8.0
8544938331226637856,12.0,1.0
8544953269744523241,31.0,3.0
8545423044785141065,2.0,
8545922421295919808,5.0,1.0
8546133028475998923,27.0,6.0
8546299678187529963,20.0,
8547002287487467459,2.0,
8547791024736688313,3.0,
8548410271062308781,74.0,5.0
8548550104167476486,,1.0
8552057490873293821,4.0,1.0
8552740637356744300,7.0,
8553957707242143967,2.0,
8553960424035984421,115.0,8.0
8554610374827995875,5.0,
8555215777002871651,23.0,1.0
8555865116392764183,366.0,17.0
8555927873982474844,3.0,
8555978242774412558,2.0,
8557234322997358562,1.0,
8557568157488104270,5.0,
8559390192728784302,2.0,
8561801623319896973,1.0,
8564974077517651530,12.0,
8565146168814417456,1.0,
8565710147019154093,1.0,
8568101554277882193,326.0,28.0
8568174755026576927,4.0,
8569396460587831427,159.0,
8569896820702781107,3.0,
8570276123675666608,3.0,
8571064620879663247,5.0,1.0
8571068916447009657,4.0,
8571444008629948811,71.0,
8573234522124831298,1.0,
8574148768443136881,13.0,
8574382974114632001,291.0,11.0
8574967850408138983,3.0,
8578424198849725599,1.0,
8579384537774782376,13.0,
8579738963026330850,1.0,
8580403864003084800,3.0,
8581605528419930033,1.0,
8582693380224297952,722.0,15.0
8583049411938426667,2.0,
8584629197268192946,1.0,
8587119702260060515,8.0,
8588588705252987757,1.0,
8588708089133566379,86.0,1.0
8589662068755653283,5.0,1.0
8590402427583918193,1.0,
8590546430574363739,1.0,1.0
8590696318090778322,154.0,8.0
8592390898656050650,127.0,5.0
8592419151158597236,9.0,
8592721788646894216,15.0,
8593074376706756343,1.0,
8596455736090614371,5.0,
8596710405626034654,1.0,
8597121323326405238,3.0,
8597366478990928159,433.0,18.0
8598162489886548183,8.0,
8598296677536876734,1.0,
8599420857748822045,1.0,
8600630065512881269,1.0,
8600939918207100998,347.0,9.0
8603785849602531520,1.0,
8603945578273480477,6.0,
8605082519904781075,4.0,
8605706358878082953,8.0,
8609028793160076681,3.0,
8609369834107163675,40.0,5.0
8609919148345240528,1.0,
8611165366046069843,14.0,
8611734532824502321,72.0,2.0
8611956003763819445,197.0,6.0
8612828915588945318,27.0,
8613050163081495591,124.0,1.0
8616288947370778171,6.0,
8616744346943360568,347.0,20.0
8617628661229287222,7.0,
8618708272718272663,3.0,
8618836013919807184,54.0,1.0
8619981527159565150,29.0,
8620795665137046905,200.0,4.0
8621674514249688692,2.0,
8622812555300279653,1.0,
8623224434945365279,51.0,2.0
8624672745967741086,1.0,1.0
8624707266749145191,2.0,
8624952573423760935,3.0,
8625491141131893141,60.0,9.0
8626075685289965816,1.0,
8626373102868398325,7.0,
8627664032113594662,2.0,
8628348492968471532,55.0,1.0
8628390174531602065,39.0,6.0
8629327205974770664,500.0,27.0
8629445166398952997,5.0,
8633034592731818232,36.0,
8633899769217618326,9.0,
8634093559588705860,6.0,
8634586437795794994,23.0,
8635459627279208508,2.0,
8635642367732847605,32.0,
8635951530943653059,126.0,4.0
8636246604176163392,17.0,4.0
8636780287598889759,176.0,3.0
8638800915043277698,1.0,
8639861893794574426,7.0,
8640854939169195081,3.0,
8641772194532771271,,1.0
8644560564009755485,1.0,
8645107807846571653,3.0,
8646154923720999769,50.0,1.0
8646567870711729614,1.0,
8646761521370989101,143.0,8.0
8647007268507132723,5.0,
8647473673455117251,3.0,
8648370875177937501,3.0,
8648782999296668050,212.0,6.0
8649093080536980713,1.0,
8650374799202869106,37.0,
8650396788766259984,1.0,
8652169854726331917,177.0,7.0
8652598239560763266,1.0,
8654171306349381326,1.0,
8655209336856245697,7.0,
8655212467161256342,9.0,
8656327441342390833,6.0,
8658177159999402429,16.0,
8659765787209173833,28.0,2.0
8660210230225161491,32.0,1.0
8660401174110210500,66.0,4.0
8661317535008248805,1.0,
8662465488573330286,1.0,
8664449487656956972,7.0,
8666479214273138859,1.0,
8669631349445991373,38.0,
8669649555411690387,279.0,4.0
8670080792156995570,48.0,2.0
8670241691909772205,7.0,
8670551438551491582,29.0,
8671966585564009502,1.0,
8673430231234736118,2.0,
8674568540966481214,5.0,1.0
8676760119826190924,39.0,3.0
8677093431385270732,1.0,
8678522839788619588,4.0,
8678709313354985018,1.0,
8678741865724502237,57.0,3.0
8679218421404079627,13.0,1.0
8681025108678776135,22.0,
8681156668740086213,1.0,1.0
8683030674042697949,18.0,2.0
8683167311454316917,48.0,2.0
8684177835273465425,5.0,
8684234289144364937,1.0,
8685149484668138044,26.0,
8685361550489155638,5.0,1.0
8685520650596603064,1.0,
8685757360427608979,56.0,1.0
8686395444291168345,1.0,
8686547255098774689,3.0,
8689704945439179252,2.0,
8691376903176877518,29.0,2.0
8692633680163012089,4.0,
8693978163262344391,21.0,1.0
8694663655806472933,22.0,1.0
8694872780754832760,2.0,
8695741353119294888,17.0,
8696563385371432828,23.0,
8697072572457364668,111.0,3.0
8697555013724262184,1.0,1.0
8697732382583540987,5.0,
8698686455624552102,48.0,
8698815816806421446,8.0,
8700665758168055876,169.0,7.0
8701293554542673706,6.0,1.0
8701798410529191949,5.0,
8701913233313861757,7.0,1.0
8702773047168823472,1.0,
8703331474534067266,20.0,1.0
8704139131250196753,1.0,
8708367248491107752,3.0,
8709158424112458270,297.0,13.0
8710462393677306314,4.0,
8712453194796000745,5.0,
8713480000451171147,2.0,
8714352873114629036,5.0,
8714579540646573504,8.0,
8717033255925769828,34.0,
8717200102356032547,25.0,1.0
8719795817205510548,2.0,1.0
8720185613035037700,1.0,
8720647079640121679,135.0,10.0
8720942162689136320,3.0,
8722180736658646739,1.0,
8722607860839130252,7.0,
8724191432242434091,29.0,
8724740325561675650,4.0,
8727951841621011441,41.0,2.0
8728701103904794269,23.0,
8729568623341651881,13.0,
8732201289256476173,4.0,
8732554934613415088,4.0,
8736263920271137596,6.0,
8736980311113816244,3.0,
8739567154858782493,292.0,18.0
8741205760310959864,,1.0
8741313323712857343,1.0,
8743226419332796367,31.0,
8743731198898091271,1.0,
8744850327303422416,1051.0,33.0
8745406396948716654,25.0,1.0
8746949240831822853,112.0,5.0
8747812927560152607,111.0,
8748314272634081459,2.0,
8748923894905892364,1.0,
8750159685758663180,9.0,
8750243501117049182,8.0,
8750499902283611985,1.0,
8750514886080605508,2.0,
8751273003741832028,74.0,5.0
8752262240238642034,83.0,1.0
8752778028468760552,5.0,1.0
8753892664163034868,35.0,1.0
8755647101261412214,1.0,
8755871371302319412,54.0,6.0
8756317594302479420,2.0,
8757589783060578164,9.0,
8757629149032962555,10.0,1.0
8759062269894109590,23.0,
8759842124911384433,1.0,
8761955642152072616,1.0,
8763586823831719773,4.0,
8763892521842044159,190.0,17.0
8763959930134036956,2.0,
8766006770532844494,1.0,
8767162944128363026,3.0,
8767282102490284886,13.0,
8769075236296039755,18.0,
8769295162189852192,13.0,2.0
8769631138459040161,3.0,
8771035313222517391,1.0,
8771486678293347009,6.0,
8772043722424078388,5.0,
8773578778741685723,2.0,
8775188136301908396,15.0,2.0
8776902534435317029,12.0,3.0
8777881594532200391,1174.0,43.0
8779665316717901304,78.0,3.0
8780651447695524030,3.0,
8781918877727290456,702.0,27.0
8783281932926704055,6.0,
8785521916772215144,25.0,1.0
8787809356226642463,72.0,
8788550485653815247,3.0,
8789402968554223206,13.0,2.0
8789548709397310568,2.0,
8790113617923373204,436.0,6.0
8791609583371808925,17.0,
8791953467545954279,24.0,2.0
8794658160233165519,3.0,
8794962095802684149,1.0,
8795204673514319424,17.0,
8795438927210271195,1.0,
8796535253639235779,45.0,1.0
8797724016558413726,146.0,9.0
8798666475702121046,33.0,
8798973186397669459,70.0,1.0
8799799882801915659,9.0,2.0
8801067316922571684,350.0,19.0
8802485928345539150,8.0,
8803154666563189260,15.0,
8803796419904955460,1.0,
8804785575520852618,7.0,
8804873205022603095,2.0,
8805759071852701023,4.0,
8806693374295835836,126.0,12.0
8809451259841941620,343.0,4.0
8809807799416311291,4.0,
8810600206105877579,1.0,
8811088294712324040,3.0,
8811657228072923139,7.0,
8815243007697540152,44.0,3.0
8816235870489593234,4.0,
8816577067890387750,5.0,
8817963003426329181,3.0,
8819166636290599773,1.0,
8819667804815615562,54.0,
8819887286018971384,131.0,1.0
8822498660295588910,10.0,
8822531134428381061,6.0,1.0
8824610546121211352,687.0,28.0
8824614303239100308,4.0,
8826792237343386422,1.0,
8829749107131991462,5.0,
8829761480978968777,4.0,
8830097205994214848,6.0,
8830529354251497906,1.0,
8831062510422213272,5.0,
8831067711723254805,213.0,
8831132253695309078,3.0,
8831935793776105591,1.0,
8832804585840033345,190.0,8.0
8832887476858962441,14.0,3.0
8834568980727637611,287.0,9.0
8836916715497627167,6.0,
8837389300758192066,1.0,
8837645301621664961,21.0,
8840015324919249161,333.0,2.0
8840826608483593881,3.0,
8840884235235703272,7.0,
8841190242889645732,7.0,
8842296747666995414,17.0,
8842685709633487602,1.0,
8842900513234861812,1.0,
8844124374726666518,3.0,
8844903205441428667,53.0,
8847168144349194872,1.0,
8848731570481054658,221.0,3.0
8849230929971627870,6.0,
8850676895825821517,4.0,
8850761301289302278,5.0,
8851300680548783732,5.0,
8852364809416128843,1.0,
8852907486185785541,9.0,
8853271220446516364,3.0,
8855112827901956602,1.0,
8855206918160996763,14.0,
8856068687897150176,76.0,2.0
8856151412391045539,21.0,2.0
8856217938636247498,1.0,
8856358577254142743,33.0,2.0
8856544066080572929,4.0,
8857255189656201205,1.0,
8857906880279365254,1.0,
8859017243746969212,4.0,
8859051530853133340,3.0,
8861095392833101961,23.0,1.0
8865084085982385254,23.0,
8868253969306469088,1.0,
8869173372588188797,7.0,
8869533333420802669,7.0,
8870124902663585406,3.0,
8870598809012384140,248.0,
8870993861601680996,,1.0
8871449117694797785,59.0,8.0
8871672841246970719,1.0,
8872055961699391539,2.0,
8872941893152333629,4.0,
8874012448004996678,11.0,
8874546882739201231,2.0,
8875610101856677594,3.0,
8876656063052227509,1.0,
8876944528927710629,7.0,
8878153715784540431,117.0,4.0
8878858220915507831,1.0,
8879459948554628766,19.0,
8880811657751131172,35.0,
8881223125805328080,1.0,1.0
8883627842087834054,36.0,1.0
8884387403827051769,4.0,
8888916818802277400,1.0,
8889149198559401090,1.0,
8890154051216843314,8.0,
8890359464560805049,2.0,
8890486835972542340,52.0,1.0
8890663021787318258,1.0,
8895036804141578062,1.0,
8896192717054274077,1.0,
8897901870135747483,1.0,
8898251214559989768,,1.0
8899939381375257827,31.0,
8900065694620875295,2.0,1.0
8900333554199439032,1.0,
8904982650924340568,1.0,
8905703967813170049,1.0,
8906588906974627567,1.0,
8906909580053360501,231.0,12.0
8906948455106358440,1249.0,62.0
8908426576565285381,88.0,6.0
8909344755435897192,2.0,
8910956372160129579,1.0,
8912540855202994520,60.0,8.0
8912689625498248731,1.0,
8915054445718920661,24.0,
8915138669857810326,55.0,1.0
8915445555274707301,8.0,2.0
8915447571788472613,6.0,
8915952000826856950,7.0,
8916009642247487275,8.0,
8916111786275551760,31.0,1.0
8916484844821943356,10.0,1.0
8916514955553223062,6.0,
8917065116469736739,23.0,
8917354501558350078,244.0,12.0
8918534532703001803,1.0,
8918964792500254395,2.0,
8920179623093400343,2.0,
8920847583934057548,2.0,
8920995931815474238,1.0,
8921738062484722675,2.0,
8923595335012134199,30.0,
8923624298976499223,1.0,
8924031525825079246,4.0,
8924341592554676730,80.0,8.0
8924433617441301031,24.0,
8926068978520187627,2.0,
8927742571629423430,3.0,
8927988427752854915,47.0,
8929844824332264906,21.0,
8930959195367758560,11.0,
8931446755597386220,6.0,
8931922252891079173,489.0,18.0
8932677204253276504,1.0,
8932747109924521146,2.0,
8934769642095378907,42.0,4.0
8935589471001660546,3.0,
8936397690793941562,4.0,
8936587518028712771,7.0,
8936981578139132698,6.0,
8940804018404303983,10.0,
8941139828475371793,1.0,1.0
8942436366573822458,21.0,1.0
8942979576567693594,4.0,
8943851280585783645,376.0,16.0
8945231384406860116,4.0,
8947501341390047128,57.0,2.0
8947533443263033465,7.0,
8948949604379452943,12.0,
8949009620052769656,16.0,1.0
8949416671416520681,8.0,
8950516317198045275,1.0,
8951311096386736801,10.0,
8953164264343765916,1.0,
8953509720412456978,4.0,
8954717887378486156,10.0,
8954957802866633312,69.0,3.0
8955127789511448297,9.0,2.0
8955519020912763007,11.0,1.0
8957455869379655857,40.0,1.0
8959514720871507462,4.0,
8959651033601319357,3.0,
8960059765763662210,1.0,
8961114074287787809,1245.0,5.0
8962079510946603782,5.0,
8962258876481259166,1.0,
8963983667176162785,75.0,1.0
8964428068867013050,,1.0
8965590505082952094,319.0,8.0
8965870124389655310,3.0,
8966460518493920342,47.0,
8966465775151767548,188.0,9.0
8966939390910777908,1.0,
8967209893447285568,1.0,
8969118693415259397,20.0,
8969689937838691792,1.0,
8970449145125394567,1631.0,50.0
8970806829165977368,1.0,
8972459948167865782,108.0,8.0
8972519546592017642,,1.0
8973699313363614936,6.0,
8974983465391480723,53.0,3.0
8975867436849085224,1.0,
8977343219449241055,2.0,
8977360681303992286,1.0,1.0
8977766971236448844,3.0,
8977987868462068875,3.0,
8978591077847725777,21.0,2.0
8978868401034052014,136.0,12.0
8979250981133042756,1.0,
8980989229781076729,571.0,29.0
8981180354111833566,24.0,1.0
8981682661427637772,8.0,
8982085084615244530,15.0,1.0
8982721316368049809,23.0,
8983689491352679055,4.0,1.0
8986936243680254376,246.0,11.0
8991149529514583547,21.0,
8991902822998878151,33.0,
8992811911824627369,1.0,
8993604990215674103,5.0,
8994126263517109396,2.0,
8994267493134029340,19.0,1.0
8994682315743356036,4.0,
8996223722581518529,149.0,4.0
8996462177544775973,18.0,1.0
8998404885191988082,44.0,1.0
8998967545887679178,5.0,
8999129345558573639,5.0,
8999689227306004904,26.0,
9000323194910120132,2.0,
9000585033806784339,7.0,2.0
9000658152462818309,762.0,25.0
9000966042284643626,122.0,5.0
9001305681409198000,8.0,
9002664401883294260,106.0,2.0
9003302417720141702,235.0,4.0
9003996498005012681,1.0,
9004317361007469818,14.0,4.0
9006139715781565971,2.0,
9008037763363323603,60.0,3.0
9009278606688309879,185.0,8.0
9009677944168006092,83.0,1.0
9009926573784754755,166.0,6.0
9010132810673387096,6.0,
9010571402257113910,14.0,1.0
9013245943783939478,285.0,12.0
9015652910798508713,7.0,
9016721688882389991,124.0,3.0
9016924106566435344,6.0,1.0
9017032535332621116,43.0,
9017543290519919976,25.0,
9017911105731429837,12.0,
9020036204440082445,21.0,3.0
9020412610062297902,2.0,
9020562491474303725,1.0,
9020581237710109384,32.0,
9021326041797523593,801.0,24.0
9021515611478946842,3.0,
9021523496329901081,7.0,1.0
9023019894910709560,2.0,
9023196474370158957,1.0,
9023883653786749942,1.0,
9024152679497108548,3.0,
9024592683886842982,6.0,
9025147576798968143,1.0,
9026521406708816163,3.0,
9026920410833816068,4.0,
9027831234327463110,4.0,
9029431353286724893,8.0,
9029458042695968574,65.0,1.0
9031074763203095957,2.0,
9031678511690700403,1.0,
9034285284458516884,43.0,
9036138920898922295,6.0,
9038369089515220767,2.0,
9038663425413191964,2.0,
9038913561510889318,9.0,1.0
9039605372399266803,1.0,
9041608304431683769,91.0,
9041625868952765951,2.0,
9041750035650472876,53.0,2.0
