,shop_score_service,shop_score_service
0.9856983240223464,1.0,
0.9857050592034446,36.0,
0.9857057569296376,16.0,
0.985709281961471,2.0,
0.9857142857142858,9.0,2.0
0.9857276995305164,3.0,
0.9857322061630762,1.0,
0.985732484076433,1.0,
0.9857362750128272,5.0,
0.9857444314185227,25.0,
0.9857499109369434,51.0,
0.9857505397970956,11.0,
0.9857579015265534,48.0,
0.985759162303665,1.0,
0.9857637795275592,1.0,
0.985763942931258,2.0,
0.985767996331958,1.0,
0.9857713248638836,2.0,
0.985777777777778,3.0,
0.9857835218093699,3.0,
0.9857884574125724,17.0,
0.9857922606924644,10.0,
0.9857975986277874,67.0,
0.9857988165680474,24.0,
0.9858013245033111,,5.0
0.9858064516129031,5.0,
0.9858103975535168,1.0,
0.985816285599679,,3.0
0.9858181818181816,12.0,
0.9858227848101266,2.0,
0.9858267716535434,2.0,
0.9858285714285716,12.0,
0.9858333333333332,2.0,
0.985840707964602,5.0,
0.9858432304038004,1.0,
0.9858438272156232,11.0,
0.9858524670249144,5.0,
0.985858170606372,,5.0
0.985859375,7.0,
0.9858623991246068,4.0,
0.9858631921824104,112.0,
0.9858650306748468,12.0,
0.9858673617144512,,10.0
0.9858689458689458,4.0,
0.9858711217183772,2.0,
0.9858766626360338,,1.0
0.9858823529411768,17.0,
0.9858928571428572,54.0,
0.9858974358974358,4.0,
0.9858992805755395,4.0,
0.9859094176851186,44.0,
0.9859099804305284,2.0,
0.9859119496855346,1.0,
0.9859154929577464,3.0,
0.98592,4.0,
0.985925925925926,2.0,
0.9859308314937454,42.0,
0.985934065934066,2.0,
0.9859343214181924,15.0,
0.9859397049390636,18.0,
0.9859411391065,83.0,
0.9859414225941424,12.0,
0.985945945945946,2.0,
0.9859484026199709,2.0,
0.9859574468085108,1.0,
0.9859604066345641,1.0,
0.985978181818182,50.0,
0.9859823967501692,3.0,
0.985983566940551,1.0,
0.985985401459854,3.0,
0.9859867799811144,6.0,
0.9859872611464968,2.0,
0.9860051728191864,,4.0
0.98600583090379,6.0,
0.9860095389507156,1.0,
0.9860109289617488,74.0,
0.9860122699386502,1.0,
0.9860427933223608,70.0,
0.9860443187175859,11.0,
0.9860465116279072,5.0,
0.9860495867768596,21.0,
0.9860550458715596,4.0,
0.986060606060606,8.0,
0.9860608586911216,12.0,
0.9860653188180404,1.0,
0.9860674157303372,7.0,
0.9860705882352944,3.0,
0.9860755336617406,13.0,
0.9860869565217392,40.0,
0.9860897181421198,4.0,
0.9860955194485476,96.0,
0.9860992907801421,1.0,
0.9861014593467688,73.0,
0.9861016949152543,4.0,
0.9861022539857064,4.0,
0.9861093247588424,1.0,1.0
0.9861113546690048,20.0,
0.9861179087875418,3.0,
0.986120481927711,12.0,
0.9861211129296236,,2.0
0.9861271676300578,5.0,
0.9861333333333332,14.0,
0.986135831381733,3.0,
0.9861371841155236,75.0,
0.9861391381085454,37.0,
0.9861401273885352,77.0,
0.9861417322834648,7.0,
0.9861421487603306,21.0,
0.9861490406068721,3.0,
0.986152698333748,84.0,
0.9861538461538462,6.0,
0.9861640798226164,24.0,
0.9861660978384528,6.0,
0.9861765495036224,2.0,
0.9861774516344229,17.0,
0.9861928934010152,5.0,
0.9861980830670928,2.0,
0.9862005880431232,,62.0
0.986206896551724,4.0,
0.9862124248496996,6.0,
0.9862135922330098,3.0,
0.9862165308498254,5.0,
0.9862172284644196,1.0,1.0
0.98621897810219,38.0,
0.9862283105022832,,23.0
0.9862295081967214,2.0,
0.9862301216089804,13.0,
0.986232558139535,3.0,
0.986232998225902,30.0,
0.9862332695984704,35.0,
0.98623473181094,3.0,
0.986236559139785,3.0,
0.9862387676508344,,1.0
0.9862420382165606,5.0,
0.9862485481997678,6.0,
0.98625,4.0,
0.986250764525994,114.0,
0.9862550335570469,22.0,
0.9862579075425791,78.0,
0.9862598870056498,2.0,
0.9862603878116344,1.0,
0.9862626262626264,5.0,
0.9862741799831792,10.0,
0.9862745098039216,10.0,
0.9862791805621725,87.0,
0.9862830840046032,,2.0
0.9862857142857144,43.0,1.0
0.9862883613202084,9.0,
0.9862921348314608,20.0,
0.9862962962962964,3.0,
0.9862983425414364,3.0,
0.986306861989206,1.0,
0.9863101604278076,3.0,
0.9863121387283238,4.0,
0.9863143752798924,38.0,
0.9863157894736844,1.0,
0.986319251201619,56.0,
0.986320907617504,8.0,
0.986327568667345,1.0,
0.9863360881542701,12.0,
0.986336702683862,89.0,
0.9863373995834572,31.0,
0.9863438654082888,3.0,
0.9863451043903813,1.0,
0.9863481228668942,6.0,
0.9863492500344022,1.0,
0.9863518659558264,37.0,
0.986351966873706,5.0,
0.9863594470046082,4.0,
0.9863598326359831,1.0,
0.986360266864344,3.0,
0.9863633239397896,2.0,
0.9863639355051004,2.0,
0.9863659147869674,1.0,
0.986369168356998,1.0,
0.9863703703703705,1.0,
0.9863722397476341,1.0,
0.9863783783783784,25.0,
0.986379114642452,5.0,
0.9863829787234044,41.0,4.0
0.9863869463869466,3.0,
0.98639231824417,13.0,
0.9863939720129172,112.0,
0.9863987635239568,,2.0
0.9864019851116624,6.0,
0.9864024853296514,1.0,
0.9864028411973618,47.0,
0.9864074479737129,2.0,
0.9864078731547294,,2.0
0.9864092664092664,15.0,
0.98641627543036,4.0,
0.9864169787765292,2.0,
0.9864186046511628,23.0,
0.986419098143236,4.0,
0.9864270632947028,7.0,
0.9864310954063604,2.0,
0.9864406779661016,9.0,
0.986444159178434,1.0,
0.9864481976304512,44.0,
0.986448291998128,19.0,
0.9864516129032256,10.0,
0.986452248112898,4.0,
0.9864550264550264,4.0,
0.9864615384615384,11.0,14.0
0.9864676616915424,,3.0
0.986471986417657,8.0,
0.9864734299516909,1.0,
0.986475279106858,5.0,
0.9864830119375574,3.0,
0.9864840182648402,4.0,
0.9864875239923224,1.0,
0.9864891198441051,17.0,
0.9864935064935064,2.0,
0.9864940911648848,11.0,
0.9864944649446494,35.0,
0.9865025079799364,37.0,
0.986504854368932,2.0,
0.986513409961686,13.0,
0.9865148063781322,2.0,
0.9865201465201464,,1.0
0.9865240641711229,22.0,
0.9865244040862656,88.0,
0.9865319865319866,2.0,
0.9865331664580728,138.0,
0.9865360462195428,41.0,
0.9865429808286952,,2.0
0.9865465465465466,,1.0
0.9865486725663716,4.0,
0.9865493646138808,11.0,
0.9865511265164646,1.0,
0.986557295550584,49.0,
0.9865577596266044,7.0,
0.9865585851142225,2.0,
0.9865624635483494,,4.0
0.9865648854961832,20.0,
0.9865684830633286,9.0,
0.9865722952477252,76.0,
0.9865771812080536,5.0,
0.9865806451612904,4.0,
0.9865819567979671,1.0,
0.9865847234416156,30.0,
0.9865895953757228,10.0,
0.9865921787709496,2.0,
0.9865945945945946,5.0,6.0
0.9866019417475728,2.0,
0.9866057838660578,6.0,
0.9866129032258064,2.0,
0.9866159695817492,,1.0
0.9866181818181818,2.0,
0.9866196473551638,47.0,
0.9866202090592336,5.0,
0.9866208476517756,25.0,
0.9866275659824046,7.0,
0.9866318537859008,1.0,
0.9866432337434096,8.0,
0.9866490066225166,,1.0
0.9866512166859792,1.0,
0.9866535819430816,3.0,
0.9866654236972128,14.0,
0.9866666666666668,39.0,6.0
0.9866815976110491,119.0,
0.9866864784546808,8.0,
0.9866893039049236,6.0,
0.9866972477064221,1.0,
0.9866983372921616,3.0,
0.9867012987012986,13.0,1.0
0.9867092651757188,1.0,
0.986712485681558,3.0,
0.9867169100329722,3.0,
0.9867248908296944,4.0,
0.9867281105990784,1.0,
0.9867326732673268,3.0,
0.9867357512953367,3.0,
0.9867525298988041,,1.0
0.9867549668874172,1.0,
0.9867561521252796,4.0,
0.9867669172932332,2.0,
0.9867687595712098,7.0,
0.9867716535433072,10.0,
0.9867733333333336,13.0,
0.9867745664739884,3.0,
0.9867768595041322,16.0,
0.9867889908256882,10.0,
0.9867961165048544,3.0,
0.9867983730389308,4.0,
0.9868041237113404,3.0,
0.9868091603053436,27.0,
0.9868169991326974,,6.0
0.9868192219679636,8.0,
0.9868201948627104,1.0,
0.9868235294117648,23.0,
0.9868293137163608,8.0,
0.9868354430379748,6.0,
0.98684350132626,2.0,
0.9868493150684932,19.0,
0.9868656716417912,1.0,
0.9868673050615596,24.0,
0.986869300911854,64.0,
0.986875,1.0,
0.9868825910931174,1.0,
0.9868852459016392,9.0,
0.986896551724138,11.0,
0.9869017632241814,1.0,
0.9869031377899044,1.0,
0.9869058295964126,15.0,
0.9869182389937108,,8.0
0.9869220945083012,4.0,
0.9869315673289184,11.0,
0.986938775510204,46.0,1.0
0.986947754353804,,1.0
0.9869510664993726,2.0,
0.9869527896995708,12.0,
0.986953846153846,4.0,
0.9869565217391304,12.0,
0.9869582504970179,4.0,
0.9869603524229076,2.0,
0.9869648325136866,15.0,
0.9869767441860464,9.0,
0.986981627296588,10.0,
0.9869918699186992,1.0,
0.9869938650306748,14.0,
0.9870014771048744,95.0,
0.9870106985525486,6.0,
0.9870137825421136,3.0,
0.9870146585627456,13.0,
0.9870171428571428,1.0,
0.9870197787462288,24.0,
0.9870270270270272,5.0,
0.9870284406668846,2.0,
0.9870327489249092,14.0,
0.9870355731225298,3.0,
0.9870458347273336,1.0,
0.9870461733080328,1.0,
0.9870476190476192,3.0,
0.9870512352440064,9.0,
0.9870520231213872,6.0,
0.9870534351145036,12.0,
0.9870572569906793,1.0,
0.9870588235294118,1.0,
0.987063829787234,3.0,
0.9870707070707072,2.0,
0.9870731707317072,6.0,
0.9870807453416149,4.0,
0.9870821529745042,76.0,
0.9870967741935484,7.0,
0.9871044776119404,1.0,
0.9871121718377088,12.0,
0.9871124620060792,14.0,
0.9871127633209418,8.0,
0.9871144817623692,8.0,
0.9871191478820908,5.0,
0.9871240105540896,82.0,
0.9871264367816092,5.0,
0.9871326623970722,23.0,
0.9871327602674308,16.0,
0.9871378353376504,10.0,
0.9871468144044322,,1.0
0.9871571906354516,,1.0
0.98715831957439,23.0,
0.9871647274954074,8.0,
0.9871690821256038,,1.0
0.987177700348432,1.0,
0.9871818733562614,1.0,
0.9871827736477828,11.0,
0.9871978573819886,5.0,
0.9872,35.0,3.0
0.987205750224618,5.0,
0.9872063702720636,18.0,
0.9872113676731796,15.0,
0.9872189349112426,1.0,
0.9872192513368984,20.0,
0.9872206911172356,,36.0
0.9872242222837626,17.0,
0.9872243346007604,42.0,
0.9872268907563028,2.0,
0.98724115755627,140.0,
0.9872493573264782,20.0,
0.9872513446986964,,6.0
0.9872526393321877,12.0,
0.9872566371681416,9.0,1.0
0.9872655217965652,,4.0
0.9872664359861592,1.0,
0.987271655863288,1.0,
0.9872727272727272,2.0,2.0
0.9872803347280334,1.0,
0.9872858617131062,2.0,
0.9872924187725632,1.0,
0.9872941176470588,4.0,
0.9872978878368536,47.0,
0.9873015873015872,13.0,
0.9873050615595076,92.0,
0.987309980171844,27.0,
0.9873144189661872,34.0,
0.9873193473193472,19.0,
0.9873194536869792,17.0,
0.987324913892078,1.0,
0.9873333333333334,12.0,
0.98734001226743,5.0,
0.9873446327683616,16.0,
0.9873481098464548,18.0,
0.9873488372093022,21.0,
0.9873506336753168,6.0,
0.9873514137334104,7.0,
0.9873539518900344,,1.0
0.987358123785038,17.0,
0.987358400761542,137.0,
0.9873613445378152,12.0,
0.9873684210526316,10.0,
0.987379679144385,,1.0
0.9873809523809524,6.0,
0.9873817034700314,,1.0
0.9873821989528796,,7.0
0.9873825503355708,19.0,
0.9873972602739725,1.0,
0.9874092009685232,53.0,
0.987416817906836,4.0,
0.9874213836477987,4.0,
0.9874225132522608,12.0,
0.9874247491638796,11.0,
0.987434554973822,18.0,
0.987450980392157,57.0,2.0
0.98745406824147,14.0,
0.9874648928307466,3.0,
0.9874733096085409,1.0,
0.987476301392124,116.0,
0.9874774924054128,95.0,
0.9874782608695652,1.0,
0.9874813710879284,3.0,
0.9874843607977329,130.0,
0.9874887218045114,2.0,
0.9874893097128894,8.0,
0.9874909253364608,163.0,
0.9874920769068244,1.0,
0.9875,5.0,3.0
0.9875050709939148,2.0,
0.9875121951219512,13.0,
0.9875123629327028,,3.0
0.9875151846785226,107.0,
0.9875172558042252,1.0,
0.9875177304964541,3.0,
0.9875200546168288,39.0,
0.9875221238938054,1.0,
0.9875349969567864,16.0,
0.9875409836065574,1.0,
0.9875449101796407,11.0,
0.9875462478184992,41.0,
0.9875486381322958,3.0,
0.9875555555555556,6.0,
0.9875776397515528,67.0,
0.9875811308129808,6.0,
0.9875862068965516,12.0,
0.9875900277008308,5.0,
0.987591836734694,1.0,
0.9876036036036038,,1.0
0.987605633802817,1.0,
0.987606936416185,4.0,
0.987608695652174,1.0,
0.9876089060987416,1.0,
0.9876094276094276,11.0,
0.9876129032258064,122.0,
0.9876145339652448,19.0,
0.9876208897485494,,2.0
0.987632850241546,20.0,
0.9876389891696752,1.0,
0.987650825749916,7.0,
0.9876510067114096,1.0,
0.9876595744680852,2.0,
0.987661211599196,224.0,
0.9876626506024098,3.0,
0.987692307692308,69.0,4.0
0.9877075282114702,,1.0
0.9877079365079364,3.0,
0.9877112135176652,2.0,
0.98771285475793,4.0,
0.9877292576419214,42.0,
0.9877351916376308,2.0,
0.9877471636953,67.0,
0.9877477477477477,6.0,
0.9877482941622442,1.0,
0.9877633477633478,2.0,
0.9877647058823532,1.0,
0.9877707006369428,9.0,
0.987772925764192,,1.0
0.9877769289533996,2.0,
0.9877862595419848,2.0,
0.9877869822485206,1.0,
0.9877890011223344,5.0,
0.98779333655239,29.0,
0.98779381443299,4.0,
0.9878026905829596,1.0,
0.9878060046189376,1.0,
0.987809523809524,50.0,
0.9878200692041524,4.0,
0.9878212290502792,2.0,
0.987826086956522,2.0,
0.9878362573099416,4.0,
0.9878384798099762,2.0,
0.9878493317132442,3.0,
0.9878518518518521,2.0,
0.9878636581853096,29.0,
0.9878672985781992,19.0,
0.987871720116618,,1.0
0.987872340425532,10.0,
0.9878747940691928,8.0,
0.9878787878787878,15.0,
0.9878804347826088,25.0,
0.987887371438206,,10.0
0.9878874680306906,33.0,
0.9878959810874706,17.0,
0.9878991596638655,1.0,
0.9879017428296968,23.0,
0.9879024390243902,1.0,
0.9879029957203996,16.0,
0.9879097154072621,7.0,
0.987914489311164,21.0,
0.9879245283018868,2.0,
0.9879275653923539,3.0,
0.9879286694101509,2.0,
0.987936507936508,1.0,
0.9879388794567064,30.0,
0.9879452054794522,16.0,
0.9879472693032016,5.0,
0.9879541734860884,6.0,
0.987956989247312,16.0,
0.9879596374208997,34.0,
0.98796340223653,26.0,
0.9879646017699116,11.0,
0.98796875,27.0,
0.9879710843373491,23.0,
0.9879727891156465,27.0,
0.9879768786127168,54.0,
0.9879773156899812,31.0,
0.9879903147699758,,2.0
0.9880093676814988,8.0,
0.9880149812734084,6.0,
0.9880213903743316,10.0,
0.9880272108843536,20.0,
0.9880279348187562,1.0,
0.988031496062992,1.0,
0.9880388349514564,8.0,
0.9880406567630962,1.0,
0.9880745341614908,1.0,
0.9880851063829788,3.0,
0.988096618357488,9.0,
0.9880991735537191,1.0,
0.988118811881188,1.0,
0.9881231547870096,15.0,
0.988125,1.0,
0.9881310211946049,,8.0
0.9881334981458592,,5.0
0.9881481481481482,3.0,
0.9881690140845071,1.0,
0.9881911675741076,2.0,
0.98820770519263,,1.0
0.9882097307510628,37.0,
0.9882105263157894,2.0,
0.9882204459402608,7.0,
0.9882352941176472,,1.0
0.9882373782108059,4.0,
0.9882393162393164,1.0,
0.9882399127589968,12.0,
0.9882421711899791,13.0,
0.9882517482517484,6.0,
0.9882568807339452,4.0,
0.9882599580712788,103.0,
0.9882620087336244,2.0,
0.9882648784576696,17.0,
0.9882666666666666,4.0,
0.9882697947214076,8.0,
0.9882766705744432,6.0,
0.9882882882882884,1.0,
0.9882884822389666,14.0,
0.9882926829268291,9.0,1.0
0.9882972498537156,8.0,
0.9883141570785392,3.0,
0.9883146067415732,4.0,
0.9883170080142476,3.0,
0.9883234714003946,11.0,
0.9883249749247742,3.0,
0.988326577880718,3.0,
0.9883333333333332,2.0,
0.9883389830508476,6.0,
0.9883443708609272,1.0,
0.9883511777301928,1.0,
0.9883541198118996,,3.0
0.9883636363636366,2.0,
0.9883709273182956,3.0,
0.9883743842364532,1.0,
0.9883760683760684,2.0,
0.9883774338492262,1.0,
0.9883847549909256,3.0,
0.9883867760377828,1.0,
0.9883937823834196,5.0,
0.9883956774729844,7.0,
0.9883963227783452,1.0,
0.9883968794637952,9.0,
0.9884057971014492,24.0,
0.988408163265306,13.0,
0.9884110275689222,5.0,
0.9884115730982947,18.0,
0.9884137931034483,3.0,
0.9884277766330104,8.0,
0.98842851187995,12.0,
0.9884337349397592,,1.0
0.9884393063583816,2.0,
0.9884421235857268,5.0,
0.9884521739130434,1.0,
0.988452618952419,6.0,
0.9884532019704432,3.0,
0.9884552845528456,1.0,
0.9884608179831408,,1.0
0.9884662576687118,5.0,
0.9884684684684684,2.0,
0.9884799999999999,2.0,
0.988484255818502,5.0,
0.9884848484848484,,17.0
0.9884874675885912,11.0,
0.9884884713919726,17.0,
0.9884903748733538,,1.0
0.9885018270401948,1.0,
0.9885082872928176,3.0,
0.9885106382978724,1.0,
0.9885128205128206,13.0,
0.9885165011214354,2.0,
0.9885165794066316,5.0,
0.9885167464114832,3.0,
0.9885201793721974,42.0,
0.9885283018867924,1.0,
0.9885399449035814,1.0,
0.9885419354838711,4.0,
0.9885466377440348,1.0,
0.988547749105293,,8.0
0.9885528455284552,4.0,
0.9885536547433904,7.0,
0.9885557083906468,5.0,
0.9885582468281432,4.0,
0.9885714285714288,110.0,2.0
0.9885763073639277,5.0,
0.9885840012572686,3.0,
0.9886033519553072,1.0,
0.9886142322097378,23.0,
0.9886222222222224,3.0,
0.9886259946949604,,1.0
0.9886367346938776,4.0,
0.9886375321336762,2.0,
0.9886648501362398,3.0,
0.9886725663716812,10.0,
0.9886816720257234,,4.0
0.9886860965121836,4.0,
0.9886868686868686,1.0,
0.9886921202274574,11.0,
0.988695652173913,45.0,
0.9886967113276492,8.0,
0.9886967741935484,3.0,
0.9886988847583644,7.0,
0.9887039422829168,,4.0
0.988709122203098,1.0,
0.9887104622871048,5.0,
0.9887198515769944,10.0,
0.9887206266318538,3.0,
0.9887224669603524,6.0,1.0
0.9887262872628726,1.0,
0.9887268232385662,22.0,
0.98872852233677,,2.0
0.9887368421052632,62.0,
0.98875,2.0,
0.9887640449438204,1.0,
0.9887719298245614,18.0,1.0
0.9887787182587666,5.0,
0.9887813021702838,12.0,
0.9887841191067,11.0,
0.988785046728972,17.0,
0.988791072535648,21.0,
0.9888145896656536,3.0,
0.9888172043010752,6.0,
0.988830579850988,2.0,
0.9888372093023255,2.0,
0.9888770053475936,1.0,
0.9888888888888888,31.0,
0.9889079754601228,11.0,
0.9889160554197228,10.0,
0.9889230769230769,1.0,
0.9889273356401383,3.0,
0.988928,119.0,
0.9889320388349514,6.0,
0.9889395129615084,,40.0
0.9889400921658986,,1.0
0.9889655172413794,19.0,
0.9889908256880736,2.0,
0.988999386126458,,5.0
0.9890034364261168,4.0,
0.9890196078431372,,1.0
0.9890252707581229,41.0,
0.9890384615384616,11.0,
0.9890410958904109,21.0,
0.9890464547677262,5.0,
0.989047619047619,4.0,
0.9890656700480512,21.0,
0.9890683229813666,3.0,
0.9890697674418604,6.0,
0.9890778443113772,13.0,
0.989090909090909,31.0,1.0
0.9891039426523298,,2.0
0.9891063829787234,34.0,
0.9891156462585036,17.0,
0.989126213592233,3.0,
0.9891289198606272,5.0,
0.9891304347826088,1.0,
0.989135802469136,1.0,
0.9891525423728812,2.0,
0.989163346613546,36.0,
0.9891891891891892,3.0,
0.9892,,2.0
0.9892134831460676,1.0,1.0
0.9892198581560284,25.0,
0.9892265375728904,,4.0
0.9892376681614351,17.0,
0.9892403486924036,8.0,
0.9892436974789918,4.0,
0.9892482915717541,,2.0
0.9892485160712284,1.0,
0.9892497200447931,23.0,
0.9892537313432836,3.0,
0.9892617449664428,,1.0
0.9892682926829268,1.0,
0.9892694610778444,7.0,
0.9892793931731984,3.0,
0.9892913385826771,1.0,
0.9892985318107668,5.0,
0.9892993630573248,,4.0
0.9893003751931142,1.0,
0.9893214484679668,2.0,
0.9893333333333334,51.0,
0.9893628808864264,6.0,
0.9893670886075948,3.0,
0.9893805309734514,2.0,
0.9893982300884956,1.0,
0.9893987730061352,102.0,
0.9894017094017096,14.0,
0.9894039735099338,6.0,
0.9894117647058824,19.0,
0.989431968295905,2.0,
0.9894339622641508,53.0,1.0
0.9894464075382804,8.0,
0.9894505494505494,1.0,1.0
0.9894736842105264,39.0,
0.9894849023090586,259.0,
0.9894857142857144,4.0,
0.9894880546075084,187.0,
0.9895029821073558,17.0,
0.9895035460992908,3.0,
0.9895037846930196,,2.0
0.989505178365938,7.0,
0.9895081967213116,,2.0
0.9895158597662772,,5.0
0.9895238095238096,1.0,
0.9895327102803736,3.0,
0.9895406360424028,6.0,
0.9895477386934676,46.0,
0.9895503464543712,,6.0
0.9895504664970314,9.0,
0.9895652173913044,40.0,
0.9895705521472392,63.0,
0.9895765472312704,6.0,
0.9895881383855024,,2.0
0.9895934959349592,13.0,
0.9895936895371336,34.0,
0.9896,2.0,
0.9896103896103896,12.0,
0.9896140350877192,1.0,
0.9896272285251216,125.0,
0.989630662020906,97.0,
0.9896400461748348,18.0,
0.9896402877697844,1.0,
0.989644012944984,2.0,
0.9896470588235295,3.0,
0.9896517412935324,2.0,
0.9896598639455784,13.0,
0.9896774193548388,7.0,
0.9896833911854424,22.0,
0.9896839443742098,16.0,
0.989687924016282,4.0,
0.9896972281449894,52.0,
0.9896989966555184,4.0,
0.9897066798126696,,5.0
0.9897095435684647,21.0,
0.9897340650063318,52.0,
0.9897354497354498,8.0,
0.989737609329446,63.0,
0.9897398669086509,41.0,
0.9897435897435898,17.0,
0.9897471377975456,5.0,
0.9897600000000001,1.0,
0.9897674418604652,9.0,
0.9897738446411012,9.0,
0.9897744360902256,1.0,
0.9897797356828196,12.0,
0.9897872340425532,18.0,3.0
0.9897919900651972,36.0,
0.9897929869032532,22.0,
0.9897940989174274,33.0,
0.9897949886104784,1.0,
0.9897952218430032,23.0,
0.9898039215686276,,1.0
0.9898069498069496,16.0,
0.989813130477923,2.0,
0.9898166127292339,2.0,
0.989822629969419,34.0,
0.9898233215547704,4.0,
0.9898317757009348,,4.0
0.9898396407953818,7.0,
0.98984126984127,13.0,
0.9898464511972512,33.0,
0.9898526841448191,5.0,
0.989861982434128,,7.0
0.989868073878628,4.0,
0.9898694516971279,7.0,
0.9898749080206032,30.0,
0.9898808750270741,25.0,
0.9898854419265826,7.0,
0.9898865478119936,1.0,
0.989886702444842,15.0,
0.9898909212955194,5.0,
0.9898923474922808,4.0,
0.9898947368421052,1.0,
0.9899029126213592,18.0,
0.9899049265341402,7.0,
0.9899159663865548,4.0,
0.9899349240780912,64.0,
0.9899388646288209,6.0,
0.9899395405078596,2.0,
0.989942857142857,17.0,
0.9899510809531324,28.0,
0.98997150997151,1.0,
0.9899738903394256,4.0,
0.9899860917941584,2.0,
0.9899914310197088,5.0,
0.99,67.0,
0.9900063091482652,,3.0
0.9900259740259741,7.0,
0.9900262161374892,18.0,
0.9900518134715026,6.0,
0.9900621118012424,1.0,
0.9900864553314122,31.0,
0.990095238095238,1.0,
0.9901454234388368,2.0,
0.9901538461538462,6.0,
0.9901623216920808,21.0,
0.9901818181818184,1.0,
0.9901886792452832,2.0,
0.9901911667765326,14.0,
0.9901929625425654,16.0,
0.9901992812806272,26.0,
0.9902040816326528,8.0,
0.990209339774557,17.0,
