,shop_score_description,shop_score_description
0.9826445540116541,6.0,
0.982648401826484,1.0,
0.9826487523992322,5.0,
0.9826506024096386,4.0,1.0
0.9826511912034209,68.0,
0.9826533523537804,5.0,
0.9826548672566372,1.0,
0.9826564885496184,13.0,
0.9826587842958922,60.0,
0.9826596858638744,64.0,
0.9826604651162792,7.0,
0.9826617540718294,35.0,
0.9826645264847512,1.0,
0.9826645530360468,43.0,
0.98266500622665,16.0,
0.9826695842450766,29.0,
0.9826704014939308,152.0,
0.9826712328767124,30.0,
0.9826714801444044,78.0,
0.9826717844509671,84.0,
0.982674199623352,157.0,
0.982680412371134,1.0,
0.982680655627186,4.0,
0.9826829268292684,6.0,
0.9826836779586451,1.0,
0.9826868792472556,4.0,
0.9826885245901641,1.0,
0.9826887804878052,7.0,
0.982692750287687,,2.0
0.9826969292389852,3.0,
0.9826987060998152,1.0,
0.9826989619377162,5.0,
0.9826999360204736,1.0,
0.9827015483182059,41.0,
0.9827027027027028,13.0,
0.9827028897733172,10.0,
0.9827056424201224,266.0,
0.9827061994609164,33.0,
0.9827062169849654,2.0,
0.9827085201793722,2.0,
0.9827115019831004,44.0,
0.9827146814404432,5.0,1.0
0.982716049382716,3.0,
0.9827167801124592,89.0,
0.9827168932038834,50.0,
0.9827186362425642,140.0,
0.9827208252740168,14.0,
0.9827219991075412,4.0,
0.9827222884386176,2.0,
0.9827242524916944,11.0,
0.9827251296558226,7.0,
0.982725152358739,59.0,
0.9827252032520324,,7.0
0.9827256637168142,1.0,
0.9827270291990358,40.0,
0.9827272727272728,1.0,
0.9827313609467456,6.0,
0.9827341347497904,6.0,
0.9827352572145548,28.0,
0.9827369915973015,10.0,
0.9827425474254744,33.0,
0.9827430093209056,14.0,
0.9827432590855802,2.0,
0.9827448345372084,44.0,
0.9827450980392158,3.0,1.0
0.9827452081724356,77.0,
0.9827477247906808,,26.0
0.9827481510315296,1.0,
0.9827489711934156,,13.0
0.9827503201024328,28.0,
0.9827505625164186,68.0,
0.9827525423728812,28.0,
0.9827544910179642,5.0,
0.9827555555555556,8.0,
0.9827561837455832,2.0,
0.9827586206896552,13.0,
0.98275935828877,8.0,
0.9827595682041216,16.0,
0.9827597728032076,53.0,
0.9827617602427919,6.0,
0.9827618640444636,4.0,
0.9827624309392268,8.0,
0.98276431424767,131.0,
0.982765343951668,,17.0
0.9827663107947806,4.0,
0.9827678054429648,9.0,
0.9827679500520292,39.0,
0.9827692307692308,5.0,
0.9827763553378605,,26.0
0.9827777777777778,1.0,
0.9827779000660356,53.0,
0.9827797576621524,20.0,
0.982780269058296,17.0,
0.9827821813021356,46.0,
0.982782608695652,125.0,
0.9827841291190316,22.0,
0.9827869021795268,2.0,
0.982787507061577,58.0,
0.9827875507442491,25.0,
0.9827885808853952,28.0,
0.9827931682601944,34.0,
0.9827956989247312,6.0,
0.9828005025827168,24.0,
0.9828037383177571,4.0,
0.9828039867109636,48.0,
0.9828076256499134,5.0,
0.9828094575799722,3.0,
0.982809917355372,6.0,
0.9828126281262812,31.0,
0.982814371257485,54.0,
0.9828172942817296,5.0,
0.982820365689118,72.0,
0.9828248587570624,11.0,
0.9828253031792856,23.0,
0.9828253106699044,109.0,
0.9828260869565216,36.0,
0.9828294402820624,3.0,
0.9828295744263579,47.0,
0.9828301886792452,8.0,
0.9828303448275864,27.0,
0.9828329666610256,41.0,
0.9828343313373252,32.0,
0.9828349514563106,131.0,
0.9828368336025848,2.0,
0.9828395061728394,19.0,
0.9828405797101448,9.0,
0.982841015992474,34.0,
0.9828420123565756,13.0,
0.9828429884139034,9.0,
0.9828439403486662,,17.0
0.9828466009955096,30.0,
0.9828560980069484,58.0,
0.9828571428571428,11.0,
0.9828582786722322,17.0,
0.9828584537738012,3.0,
0.9828586695164307,29.0,
0.9828594185583432,21.0,
0.9828601583113457,2.0,
0.9828603914561844,50.0,
0.9828614232209738,3.0,
0.9828620394173092,52.0,
0.9828646795040888,60.0,
0.9828696604600219,31.0,
0.9828715991300876,163.0,
0.9828726287262872,27.0,
0.9828733430388475,122.0,
0.9828746177370032,,9.0
0.9828785357737106,62.0,
0.9828801936264622,4.0,
0.9828837209302326,1.0,
0.9828855721393036,4.0,
0.9828877005347594,2.0,
0.9828884826325409,1.0,
0.9828897083473014,3.0,
0.9828909952606636,111.0,
0.9828914900347993,14.0,
0.9828933474128828,,17.0
0.9828941684665228,2.0,
0.9828967782363492,486.0,
0.9828973277074544,6.0,
0.9828979857050032,1.0,
0.9829001505268441,,1.0
0.9829004576659041,5.0,
0.9829007633587784,3.0,
0.9829024390243905,128.0,
0.9829030265596048,3.0,
0.9829034735853888,133.0,
0.982903997266826,,41.0
0.9829053420805998,4.0,
0.982905573835876,1.0,
0.9829067245119308,40.0,
0.9829073698444896,30.0,
0.9829076305220884,20.0,
0.9829115182502486,8.0,
0.9829185258634936,54.0,
0.9829188793261308,14.0,
0.9829199808753856,428.0,
0.9829221777914487,76.0,
0.98292343387471,2.0,
0.9829240548678488,1.0,
0.9829268292682928,16.0,
0.9829278350515464,,15.0
0.9829284903518728,5.0,
0.9829333333333334,72.0,
0.9829352780309936,15.0,
0.9829403202328966,20.0,
0.9829412676274599,402.0,
0.9829414564493096,,18.0
0.982941475826972,19.0,
0.9829417501551556,222.0,
0.9829420332071076,58.0,
0.98294280955025,,1.0
0.9829437827006569,456.0,
0.9829441624365484,8.0,
0.9829454841334421,5.0,
0.9829461077844311,,3.0
0.9829508196721312,4.0,
0.9829517005556574,,1.0
0.982951965065502,8.0,
0.9829530779164872,6.0,
0.9829542483660132,1.0,
0.9829557301226048,164.0,
0.9829560585885486,1.0,
0.9829611130931146,18.0,
0.982963514519732,15.0,
0.9829642248722316,13.0,
0.982964681618974,168.0,
0.9829668922626668,23.0,
0.9829738445001792,44.0,
0.9829764065335752,3.0,
0.9829787234042552,4.0,3.0
0.9829843363561416,14.0,
0.982986489858482,4.0,
0.9829873738875344,53.0,
0.982996673508387,11.0,
0.9829984732824426,76.0,
0.9829995385325334,32.0,
0.9829996583532628,44.0,
0.9830045523520484,21.0,
0.983005366726297,,1.0
0.9830061027361274,5.0,
0.9830065359477124,6.0,
0.9830072463768116,1.0,
0.9830081336557486,407.0,
0.9830110935023773,26.0,
0.98301419076702,14.0,
0.9830147283772565,465.0,
0.9830167597765362,13.0,
0.9830177488602664,165.0,
0.9830204081632652,3.0,
0.9830206446939516,9.0,
0.9830215827338128,4.0,
0.9830221625251848,,3.0
0.9830303030303028,6.0,
0.9830342577487764,3.0,
0.983037417461482,53.0,
0.9830390068764072,65.0,
0.9830394913803644,46.0,
0.9830401125967628,,9.0
0.983041474654378,4.0,
0.983044776119403,8.0,
0.983046357615894,26.0,1.0
0.9830475111520216,38.0,
0.9830482603815938,2.0,
0.9830506006552604,,23.0
0.9830512129380052,29.0,
0.9830527817403708,36.0,
0.9830564617314932,150.0,
0.9830573077439272,1.0,
0.9830588235294118,16.0,
0.9830612913798756,15.0,
0.9830621257032244,9.0,
0.9830672841187688,61.0,
0.9830680701754386,,11.0
0.9830700030569022,1.0,
0.9830702515177796,93.0,
0.9830721003134796,32.0,
0.983073047858942,5.0,
0.9830743801652893,2.0,
0.9830775899436496,1.0,
0.9830793157076204,15.0,
0.983080498626664,16.0,
0.9830815709969788,9.0,
0.9830828025477708,77.0,
0.9830829769033362,18.0,
0.9830835873576128,116.0,
0.9830844382414514,35.0,
0.9830848373877409,1.0,
0.9830849220103984,2.0,
0.9830857142857145,4.0,
0.9830865561694292,14.0,
0.9830907278165504,8.0,
0.9830923248053391,8.0,
0.9830955925474804,56.0,
0.983099567099567,13.0,
0.9831010969463384,189.0,
0.9831055900621116,2.0,
0.9831091829356472,,14.0
0.9831111111111112,5.0,
0.9831114177302518,18.0,
0.9831127012522364,1.0,
0.9831129051406862,7.0,
0.9831131913922028,,6.0
0.983116147308782,1.0,
0.9831169854260581,5.0,
0.9831192660550458,2.0,
0.9831203566121844,6.0,
0.9831219073324338,7.0,
0.9831223267750212,92.0,
0.9831226987759976,69.0,
0.98312405826218,7.0,
0.983125,1.0,
0.9831268436578172,9.0,
0.9831269257529074,20.0,
0.9831272727272728,1.0,
0.9831296296296296,,7.0
0.9831297071129708,12.0,
0.9831297591297592,85.0,
0.9831320440292944,2.0,
0.983132530120482,4.0,
0.9831335030281754,2.0,
0.9831339031339033,,4.0
0.9831354016848162,,1.0
0.9831362467866324,2.0,
0.983136929460581,7.0,
0.9831381733021076,8.0,
0.983138602520046,25.0,
0.9831396958358264,46.0,
0.9831408308004052,3.0,
0.9831435853865759,6.0,
0.9831436619718309,1.0,
0.9831469697905728,4.0,
0.9831530388651828,28.0,
0.9831533667359158,,125.0
0.9831536113936928,21.0,
0.9831539187913124,6.0,
0.9831552412296058,8.0,
0.9831556746781492,3.0,
0.983155889007979,,6.0
0.9831578947368421,40.0,7.0
0.9831593781653234,,2.0
0.9831692559280458,13.0,
0.9831763417305586,1.0,
0.9831775031345156,32.0,
0.9831806293765292,43.0,
0.9831818181818182,2.0,
0.9831863407443802,40.0,
0.9831871311190834,20.0,
0.9831871563668352,1.0,
0.9831884057971014,2.0,
0.9831888518423528,114.0,
0.9831899505138944,,1.0
0.9831929277171088,51.0,
0.983197677727816,24.0,
0.98319825708061,1.0,
0.9832,6.0,
0.9832011747430248,33.0,
0.9832028746236768,64.0,
0.9832049947970862,3.0,
0.983205759757484,5.0,
0.9832064941653982,9.0,
0.9832068543451652,39.0,
0.9832085194091378,44.0,
0.9832098765432098,10.0,
0.9832122679580306,6.0,
0.9832139461172742,44.0,
0.9832147681224672,,114.0
0.9832148768376984,429.0,
0.9832153941651148,1.0,
0.9832194434660092,14.0,
0.9832211816394958,43.0,
0.9832228218966848,1.0,
0.9832247467834656,166.0,
0.9832258064516132,3.0,
0.9832267235252309,2.0,
0.9832276938078988,51.0,
0.9832287507130631,25.0,
0.9832305795314428,66.0,
0.9832314410480351,1.0,
0.983232275005968,12.0,
0.9832329486818652,,2.0
0.9832399049881236,7.0,
0.9832399512789284,8.0,
0.9832424006235384,473.0,
0.983244454749208,70.0,
0.9832458082885164,1.0,
0.9832460732984294,1.0,
0.9832472040107982,6.0,
0.9832472124014142,35.0,
0.9832479938861292,50.0,
0.9832481086752444,365.0,
0.983250688705234,3.0,
0.9832520180963364,6.0,
0.9832531280076996,19.0,
0.9832531824611032,48.0,
0.9832548255710998,8.0,
0.9832548325106448,505.0,
0.9832551494225504,19.0,
0.9832558139534884,6.0,
0.9832574070902552,101.0,
0.9832580261593342,5.0,
0.9832580688602596,29.0,
0.9832603406326036,5.0,
0.9832612205360024,35.0,
0.9832635983263598,5.0,
0.9832682497801232,12.0,
0.9832685545067557,,1.0
0.9832779097387172,1.0,
0.983278437380314,,2.0
0.9832828588734102,47.0,
0.9832835820895522,8.0,
0.9832836473234204,32.0,
0.9832844364937388,1.0,
0.983285220672924,517.0,
0.9832864996945632,4.0,
0.983287037037037,13.0,
0.9832909005186232,11.0,
0.983291017964072,12.0,
0.9832919975020074,45.0,
0.9832929436920884,44.0,
0.9832936229852838,17.0,
0.9832937422442828,8.0,
0.983296496590642,,4.0
0.983296503018567,50.0,
0.9832975152621029,,6.0
0.9832975925551284,1.0,
0.9832984004412576,25.0,
0.9832987425222806,10.0,
0.9833021806853584,1.0,
0.9833036796487296,20.0,
0.9833076023391814,,13.0
0.983308108108108,17.0,
0.9833092731368672,,41.0
0.9833099297893682,,9.0
0.98331133147085,209.0,
0.9833125,47.0,
0.9833128834355828,1.0,
0.9833136094674556,16.0,
0.9833173490716832,2.0,
0.9833183856502244,15.0,
0.9833188040430696,200.0,
0.9833196507540538,23.0,
0.98331983805668,18.0,
0.983321554770318,19.0,
0.9833228608390316,80.0,
0.9833243442020104,207.0,
0.9833282751643906,11.0,
0.9833300111930572,222.0,
0.9833317951084448,30.0,
0.9833333333333334,44.0,
0.983333923826395,51.0,
0.9833339500462536,34.0,
0.9833343759774787,5.0,
0.983336339044184,3.0,
0.983341240575898,32.0,
0.983341921236658,144.0,
0.9833420260782348,5.0,
0.9833424657534248,11.0,
0.983342578134104,27.0,
0.9833432998097308,23.0,
0.983343399812978,191.0,
0.9833461835003856,8.0,
0.9833475264474782,27.0,
0.9833486076841736,8.0,
0.9833503251889611,1.0,
0.9833516500383729,140.0,
0.9833530751708428,48.0,
0.9833547632963181,10.0,
0.9833554162936438,,18.0
0.983357677990859,203.0,
0.9833580980683508,15.0,
0.9833585124927368,4.0,
0.9833592880978864,2.0,
0.98336,4.0,
0.9833615477629988,5.0,
0.9833617021276596,8.0,
0.983361938414942,20.0,
0.9833620753187412,542.0,
0.9833633459192566,22.0,
0.9833635064316342,,10.0
0.9833645693886656,3.0,
0.983364582842606,,64.0
0.983364797334814,25.0,
0.983366474795046,51.0,
0.9833668678739104,2.0,
0.983367829800331,586.0,
0.983368370376314,29.0,
0.9833691756272402,2.0,
0.9833700942640626,16.0,
0.983370825704072,,23.0
0.9833720930232556,12.0,
0.9833723819666312,,3.0
0.983373083475298,21.0,
0.983373159210892,1.0,
0.9833734939759036,22.0,
0.9833766233766236,42.0,
0.98337899543379,2.0,
0.9833837689133424,,2.0
0.983384194944204,32.0,
0.9833866221267796,41.0,
0.9833870967741936,6.0,
0.9833872340425532,64.0,
0.9833875406554916,,3.0
0.9833882103027084,167.0,
0.983388249922288,78.0,
0.9833890214797136,12.0,
0.9833900293255132,8.0,
0.9833902468984156,150.0,
0.9833941093969144,1.0,
0.9833947623666344,29.0,
0.9833962264150944,37.0,
0.9833969652471856,159.0,
0.9833982905982904,15.0,
0.9833984962406016,21.0,
0.9833995584988962,11.0,
0.9833997655334116,6.0,
0.983402311206665,91.0,
0.983402889245586,7.0,
0.9834029850746268,40.0,
0.9834030084000782,,15.0
0.9834032634032636,6.0,
0.983406770553466,71.0,
0.9834089436163318,264.0,
0.9834094903339192,8.0,
0.9834113712374584,1.0,1.0
0.9834146341463414,7.0,
0.983415300546448,47.0,
0.9834164561133693,120.0,
0.983418181818182,3.0,
0.9834205231388332,13.0,
0.9834231231157626,592.0,
0.9834237519945292,61.0,
0.9834245396661504,15.0,
0.9834255055716056,7.0,
0.9834256730394072,53.0,
0.9834261891226076,29.0,
0.9834285714285717,3.0,
0.9834289057928614,8.0,
0.9834304902619208,,7.0
0.9834354532009296,1.0,
0.9834359330401914,27.0,
0.9834392113910186,1.0,
0.9834444572615066,28.0,
0.9834467932640631,80.0,
0.9834469750554062,273.0,
0.9834482758620688,29.0,4.0
0.9834501531133041,33.0,
0.9834510595358223,9.0,
0.9834524257239564,5.0,
0.9834531337549028,16.0,
0.9834551083591332,2.0,
0.9834556707533412,24.0,
0.9834557235421166,2.0,
0.9834559488213616,,13.0
0.9834571890145396,86.0,
0.9834589800443458,1.0,
0.9834597462183671,16.0,
0.9834608349254096,34.0,
0.9834620174346204,36.0,
0.9834652496154384,32.0,
0.9834656559938966,560.0,
0.9834660371284474,109.0,
0.9834678271681692,6.0,
0.9834678937460783,1.0,
0.9834686346863468,,15.0
0.9834694858241232,33.0,
0.9834735401029128,283.0,
0.9834751166918678,2.0,
0.9834781925343812,26.0,
0.9834788634788634,15.0,
0.9834798609691268,5.0,
0.9834799586539568,57.0,
0.9834801444043322,,5.0
0.9834819792302992,8.0,
0.9834825870646766,5.0,
0.9834838709677418,2.0,1.0
0.9834843907351459,6.0,
0.9834848892476012,,28.0
0.98348623853211,1.0,
0.983487422059772,,3.0
0.9834882317441159,6.0,
0.9834887968108712,728.0,
0.9834897180150228,98.0,
0.9834902763561923,34.0,
0.98349465104432,30.0,
0.9834947368421052,1.0,
0.983495145631068,6.0,
0.9834963462619448,1.0,
0.9835039771568428,68.0,
0.9835048678720444,94.0,
0.9835051546391752,105.0,
0.9835068876955406,52.0,
0.9835087719298246,1.0,
0.9835089751013316,3.0,
0.9835096357925122,182.0,
0.9835111341273952,64.0,
0.9835133908306856,24.0,
0.9835147173190676,260.0,
0.9835151515151516,2.0,
0.9835201219089841,58.0,
0.9835203689469638,12.0,
0.9835213260561956,64.0,
0.9835218093699516,3.0,
0.9835223031810914,75.0,
0.9835223880597016,9.0,
0.9835267288215171,,5.0
0.9835294117647059,2.0,1.0
0.9835310306866658,61.0,
0.9835324015247776,31.0,
0.9835332283316488,193.0,
0.9835371772471364,44.0,
0.9835379061371844,1.0,
0.983538377789875,50.0,
0.9835390385271052,149.0,
0.9835399107585524,14.0,
0.9835409666580512,1.0,
0.9835426663884832,,18.0
0.983542857142857,1.0,
0.9835439900867412,69.0,
0.9835455884760188,21.0,
0.983548153511948,259.0,
0.9835483870967744,2.0,
0.98355123206783,55.0,
0.9835541195476576,9.0,
0.9835553638548278,83.0,
0.9835554178287368,69.0,
0.9835558973641894,88.0,
0.9835573122529644,85.0,
0.983561076604555,4.0,
0.9835624538063564,,4.0
0.9835648148148148,,15.0
0.9835658765026796,5.0,
0.9835661462612983,6.0,
0.9835670356703567,2.0,
0.9835698464828536,38.0,
0.9835699959887684,,3.0
0.9835720350976508,77.0,
0.9835727249157378,5.0,
0.9835729153912084,1.0,
0.9835753477095828,15.0,
0.9835777126099708,6.0,
0.983578039106534,67.0,
0.983580282502162,,14.0
0.983582554517134,48.0,
0.9835831777362852,54.0,
0.9835846724351052,,2.0
0.9835883486342514,83.0,
0.9835897435897436,32.0,
0.9835912923115642,15.0,
0.9835922183682702,230.0,
0.9835952886657656,47.0,
0.9835976279376236,137.0,
0.983598278878434,7.0,
0.9836018557570644,62.0,
0.9836037093555584,91.0,
0.9836058636844492,246.0,
0.9836065573770492,,2.0
0.9836079077429982,74.0,
0.983608331760116,5.0,
0.983609756097561,3.0,
0.983611574064778,758.0,
0.9836129579855708,,137.0
0.9836130867709816,27.0,
0.9836144578313252,1.0,
0.983615239124561,116.0,
0.9836161497952018,8.0,
0.9836170212765958,1.0,
0.98361713967724,146.0,
0.9836176182266844,3.0,
0.9836194415718718,12.0,
0.9836206453821792,101.0,
0.9836243226971704,,12.0
0.9836263736263736,9.0,
0.9836263922655056,97.0,
0.9836311239193084,2.0,
0.9836318159079541,3.0,
0.9836333569572407,2.0,
0.9836363636363636,10.0,
0.9836374770361298,3.0,
0.9836378162450066,24.0,
0.9836384745914084,2.0,
0.9836387971803338,66.0,
0.983639683505782,16.0,
0.9836398155682128,59.0,
0.983641283339776,46.0,
0.983641547861507,10.0,
0.9836416907410824,629.0,
0.9836444444444444,5.0,
0.9836463037794152,30.0,
0.9836464088397788,3.0,
0.9836507936507936,10.0,
0.9836515912897824,5.0,
0.9836523538541128,2.0,
0.9836538461538462,11.0,
0.9836562835660579,57.0,
0.9836564519491348,23.0,
0.983656973878758,,2.0
0.9836574074074076,45.0,
0.9836579572446555,2.0,
0.983661971830986,3.0,
0.9836638354939652,55.0,
0.9836645032451324,1.0,
0.9836686390532544,14.0,
0.98366880799429,63.0,
0.9836704119850186,4.0,
0.9836710130391172,3.0,
0.9836734693877552,14.0,
0.9836736958934518,68.0,
0.9836767676767676,24.0,
0.9836771300448429,153.0,
0.9836778100536656,614.0,
0.9836784224497536,20.0,
0.9836797459362334,725.0,
0.983682998003379,222.0,
0.9836854635739064,,18.0
0.983685687558466,,2.0
0.983687150837989,1.0,
0.9836875926841324,3.0,
0.9836893203883496,182.0,
0.9836906854130052,7.0,
0.9836914600550966,4.0,
0.9836963867949052,,35.0
0.9836972343522564,64.0,
0.9836980275294452,85.0,
0.983699136868064,113.0,
0.9836999720123144,33.0,
0.9837016625332966,6.0,
0.9837037037037036,1.0,
0.9837051406401554,36.0,
0.9837055214723928,12.0,
0.9837061462367241,37.0,
0.9837063351095324,15.0,
0.9837083595223132,52.0,
0.9837090909090908,1.0,
0.9837112353838332,11.0,
0.9837125748502996,13.0,
0.9837130697891812,12.0,
0.983713343435244,65.0,
0.9837156704361874,11.0,
0.9837158161826896,94.0,
0.9837164504944138,27.0,
0.9837166192530054,6.0,
0.9837174947827516,242.0,
0.983719298245614,5.0,
0.9837210724844531,13.0,
0.9837229967825952,274.0,
0.9837232960325536,5.0,
0.9837236084452976,1.0,
0.9837268454520324,157.0,
0.9837271918795424,75.0,
0.9837304029304029,20.0,
0.9837308972936054,116.0,
0.9837314019426198,142.0,
0.9837324669149694,72.0,
0.983732470334412,27.0,
0.9837339848638341,78.0,
0.9837341593917206,80.0,
0.9837359304834664,3.0,
0.9837361757596595,255.0,
0.983736263736264,4.0,
0.9837365783822478,63.0,
0.9837405106970324,1.0,
0.9837410535817912,8.0,
0.9837437070938216,8.0,
0.9837448063262296,1.0,
0.9837456211263812,136.0,
0.9837482028366038,49.0,
0.983748874308504,26.0,
0.9837509658902751,86.0,
0.9837514934289128,,2.0
0.983752085816448,2.0,
0.9837523105360444,2.0,
0.9837538461538462,74.0,
0.9837556655742276,75.0,
0.9837557251908398,20.0,
0.9837575757575758,2.0,
0.9837578814627994,142.0,
0.9837580539119002,159.0,
0.983760092272203,65.0,
0.983760793916742,,14.0
0.9837609479649664,51.0,
0.9837610731460392,22.0,
0.9837627640229404,67.0,
0.9837635467980296,3.0,
0.9837659963436928,265.0,
0.9837667071688944,2.0,
0.9837712729748128,10.0,
0.9837717908082408,5.0,
0.9837720033528918,35.0,
0.983773303504847,1.0,
0.9837740693196406,,1.0
0.9837751985339036,3.0,
0.9837775960752247,,14.0
0.983778801843318,,1.0
0.9837797400994872,77.0,
0.9837810945273632,254.0,
0.9837816023738872,92.0,
0.9837825165232574,1.0,
0.9837829536728948,39.0,
0.9837837837837836,181.0,
0.9837838602447132,85.0,
0.983784693019344,76.0,
0.983785103785104,1.0,
0.983785732680917,24.0,
0.9837891654465594,58.0,
0.9837893897088156,70.0,
0.9837908496732026,,12.0
0.9837909231417734,87.0,
0.9837919757517748,56.0,
0.9837947621592732,,1.0
0.9837974683544304,6.0,
0.9838020035356512,78.0,
0.9838028705703036,5.0,
0.9838029638906284,73.0,
0.9838030095759234,92.0,
0.983809523809524,4.0,
0.9838142620232172,,3.0
0.983815028901734,6.0,
0.9838160919540232,4.0,
0.9838162670315941,,3.0
0.9838171491138028,50.0,
0.9838202247191012,1.0,1.0
0.9838235771039404,,13.0
0.9838243553740108,13.0,
0.9838258965939092,35.0,
0.9838262697022768,124.0,
0.9838270270270272,84.0,
0.9838284839203676,48.0,
0.9838293503678776,1.0,
0.9838297872340424,6.0,
0.9838310708898944,5.0,
0.9838311801372012,258.0,
0.9838334122101278,94.0,
0.9838346727898968,1.0,
0.9838348082595868,11.0,
0.9838416922552028,32.0,
0.9838417147568012,12.0,
0.9838437528971848,1.0,
0.9838453572661374,,5.0
0.9838467207074428,260.0,
0.9838493723849372,145.0,
0.9838500537717008,152.0,
0.9838532110091744,2.0,
0.9838533827256776,29.0,
0.9838534147695726,149.0,
0.9838559148587802,10.0,
0.9838562091503268,3.0,
0.9838576098801308,9.0,
0.983859134262656,7.0,
0.9838603839441536,2.0,
0.9838616153002802,,3.0
